marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	16664274	R40TBM6L82HQM	B000W3JHHM	943347999	pem31smss ge profile spacemaker countertop microwave oven stainless steel	Major Appliances	2	0	0	N	N	"Poor quality, lacks power, hard to find a replacement"	"At first glance this appliance looks good but the trim is poorly attached and is coming off after three months of use.  it does not have enough power to properly pop popcorn.  It takes 2-3 minutes to boil a cup of water.  If you  build a cabinet to fit it for a built in look, you will have a hard time finding a replacement that will fit into the space.  I would definitely NOT recommend this microwave"	9/18/2013
US	27796835	R1FQ4YLU0T98BG	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	5	32	32	N	Y	Great Product	The ceiling of my microwave was a disaster. Paint was peeling all over it. This product did the trick. Make sure you sand properly and spray several light coats rather than one thick one.	9/18/2013
US	30701601	R2ROMQCFGUSNUT	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	1	1	N	N	I WILL NEVER BUY SAMSUNG AGAIN!	Same as every one else..this microwave is three years old ..broke twice ! They know they have an SE problem and continue to sell their junk!  Same as everyone else they want you to pay to fix it...told us last time we got it fixed they resolved the problem...well broke again SE AGAIN ..so I will never buy from them again...I will tell everyone I know not to buy their junk ..is it really worth it to screw people over like that?	9/17/2013
US	51628078	R33DZAUACRDBS7	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	4	7	9	N	N	Great value. Protrudes more than expected.	This is a good looking microwave and the value is unbeatable. My only disappointment is that it sticks out from the cabinet way more than the flush unit it replaced.	9/17/2013
US	13048864	R327DRKA5F5EQ8	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	1	1	N	N	Cutest and most space-saving MW ever	"My regular glasses can't fit in so keep that in mind, you'll need shorter glasses. Its footprint is a winner, even though I got tons of real estate on my countertop already, I still appreciate how much space it frees up when compared to my big ass conventional MW. I do miss the analog dial (to set minutes) on my old MW though, touching these touch-sensitive totally flat buttons is just so unnatural.  I regret that I didn't buy this earlier."	9/16/2013
US	34464221	R19MND8QI69IMC	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	1	1	N	N	Short life!	After 16 months the board that controls the keypad died. The repair estimate was twice what I paid for the microwave! Repair person told me to get a whirlpool or LG next time.	9/16/2013
US	12126884	RWK0OZLJU1VPK	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	1	1	N	Y	Perfect for my RV.	Bought this cutie for the outdoor kitchen in my RV.  I had limited space to work with so this was the perfect choice for me.  The unit sits in one corner of the outdooor kitchen counter leaving me enough room to add a hot plate as well.<br /><br />Great item at a great price.  Enough power to handle all routoine microwave tasks.	9/14/2013
US	51674996	R3UGFOG1HPZVJP	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	5	0	0	N	Y	"Kind of hard to LOVE a microwave, but..."	"I have just gone through 10 weeks of kitchen remodel that was supposed to take 5-6 weeks. I researched venting microwaves and found very good reports on this one. The availability and price here on Amazon beat my local big box stores and chains. Installation appeared easy for my contractors. There are options to allow venting outside, either behind or above the microwave (not so clear from product description) but we had planned to vent through filters as the only other option was through our garage (not compatible with local code).<br /><br />The bells and whistles are amazing, with our kids ready to show us how it works, right after we stop the clock blinking on our VCR."	9/13/2013
US	24531934	R2AWDW6E2DCRWH	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	5	28	32	N	Y	It works!	"Had large amount of rust under rotating plate in GE microwave.  Surface prep is important.  I started out with sandpaper and discovered this was going to take too long due to the amount of rust I had.  I ended up using a 1&#34; metal paint scraper to remove all paint/rust down to base metal in the damaged area, this worked very well.  Then sanded smooth.  Wiped surface clean with rubbing alcohol. Masked off area to be painted.  Ensure adequate ventilation when painting.  I applied mutliple coats.  2 months of usage thus far... looks great, holding up great!"	9/13/2013
US	3063391	R3SJIKVIV9MKRK	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	4	0	1	N	Y	Micro paint	I bought a used micro that works great but needed a little &#34;tweaking&#34; for paint touch p inside.<br />This did the job!	9/12/2013
US	34076972	R2WKT5MJIEQIFW	B0011YFKMC	760984384	spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white	Major Appliances	1	3	3	N	N	Would rate a ZERO star if I could	"We own this microwave in black. Installed in 2010, slow to cook for 3 years, and finally broke in 2013 - magnetron went out. Too costly to repair, so replaced with a Whirlpool unit (fingers crossed). 3 years for an appliance that requires install - WHAT A JOKE! I also had a GE range break in less than 3 years. I own multiple rental houses and used to count on GE. Now I will NEVER buy a GE appliance again!"	9/12/2013
US	12584596	R1DLT716Z85RXQ	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	0	0	N	Y	I love it	"It is so nice! it works, is small, has a wonderful shape, it is an acquisition for my kitchen. I recommend it."	9/11/2013
US	52777109	R30M79WWKJ9NZR	B0043GDSR4	166483932	ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection	Major Appliances	2	6	9	N	N	Five Year Lifetime	"You'd expect more than five years out of a product in this price range. However, the control panel died after five years.  Well not quite died.  You can still make things happen, it's just not always what you expect.  You hit the 3 and you get 4.  You hit the Start button and it goes to Help.  On top of that, the fan filters are really flimsy, the tab you use to take them out to clean broke after the fifth time out.  We are going to buy a counter microwave (definitely NOT GE) and a real vent hood."	9/10/2013
US	51824129	R1WYT8CPIY8G7P	B001QFYDQK	295520151	sharp microwave drawer oven	Major Appliances	1	2	2	N	N	crap in a box	"After about 10 uses...yes, 10 uses, the microwave heating element broke.  It was under warranty but this product is horrible.  all looks, no performance.  Filing a BBB complaint and one with Sharp as well.  $1K is too much for this bag of magic beans."	9/9/2013
US	23611032	R1Q82GLEWWHIJZ	B00009V3X7	459626087	sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves	Major Appliances	3	2	2	N	Y	Convection oven still not working	"SEPTEMBER 13, 2013 over one month after delivery AND STILL NOT USABLE!!!! GETTING UPSET.<br /><br /> THE RATING REFLECTS THE FACT THAT IT IS NOT WORKING YET !!!<br />So I can't be sure that it will.<br />The unit was delivered and it is what I wanted because it is exactly like the one I had for 14 years (newer model of course); but it has not been working as it should. I wonder if the tech will really getting it to work correctly. Waiting now for parts to fix the oven portion of the unit. The tech tells that the microwave portion only cooks on the sides and the center does not get the ray to cook the food, How can that be possible?? Anyway here I am one full month after purchasing the oven and can't use it. I still will be happy if they get it to work properly.<br />Love the fact that the color is not bisque --- thankfully it is almond like the previous one although the bottom of this one is white .... why??? Was it refurbished???? Original bottom damaged ???? Will never know."	9/8/2013
US	6786071	R3OAJDED2KQYH5	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	5	1	1	N	Y	The Perfect Repair For A Rusty Microwave oven	After following the instructions it fixed my rusty microwave oven. I'm happy I had found this product. Now I don't have to pay a costly repair bill.	9/6/2013
US	44281195	R22285CUV38S5U	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	1	1	N	Y	Perfect	"I needed a microwave that would handle large dinner plates but took no space.  This item fits the bill perfectly.  It fits neatly into a corner of my countertop, in no way dominates the area, and functions way beyond what I expected.  If you are looking for a compact microwave that handles big things this is it.  Don't hesitate to purchase it.  Highly recommended."	9/6/2013
