自行车序号: 1,出发区域: 8
出发时间：1184.27,到达时间：1188.17,到达区域: 8
出发时间：1256.59,到达时间：1269.52,到达区域: 9
出发时间：1367.31,到达时间：1381.57,到达区域: 7
自行车序号:642,出发区域: 5
出发时间：373.61,到达时间：388.98,到达区域: 9
出发时间：448.69,到达时间：464.73,到达区域: 5
出发时间：499.19,到达时间：512.95,到达区域:10
出发时间：561.69,到达时间：574.50,到达区域: 5
出发时间：583.07,到达时间：593.90,到达区域: 6
出发时间：672.99,到达时间：679.42,到达区域: 7
出发时间：744.79,到达时间：758.42,到达区域:10
出发时间：820.19,到达时间：828.72,到达区域: 1
出发时间：843.77,到达时间：856.37,到达区域: 9
自行车序号:643,出发区域:10
出发时间：390.30,到达时间：400.66,到达区域: 4
出发时间：466.74,到达时间：477.80,到达区域:10
出发时间：544.82,到达时间：552.39,到达区域: 3
出发时间：590.06,到达时间：603.68,到达区域: 4
出发时间：662.91,到达时间：672.98,到达区域: 1
出发时间：758.82,到达时间：768.70,到达区域: 6
出发时间：837.00,到达时间：842.89,到达区域: 3
出发时间：878.50,到达时间：884.10,到达区域: 6
出发时间：955.78,到达时间：966.28,到达区域: 5
出发时间：1058.33,到达时间：1062.62,到达区域: 4
出发时间：1084.20,到达时间：1087.88,到达区域: 5
出发时间：1106.79,到达时间：1110.46,到达区域: 4
出发时间：1116.44,到达时间：1120.33,到达区域: 5
出发时间：1144.11,到达时间：1156.79,到达区域: 7
出发时间：1207.80,到达时间：1220.57,到达区域: 4
出发时间：1237.05,到达时间：1249.56,到达区域: 3
出发时间：1282.37,到达时间：1286.26,到达区域: 8
自行车序号:644,出发区域: 8
出发时间：385.44,到达时间：389.15,到达区域:10
出发时间：395.73,到达时间：408.87,到达区域: 5
出发时间：443.43,到达时间：447.84,到达区域: 4
出发时间：544.76,到达时间：552.22,到达区域: 9
出发时间：559.39,到达时间：563.75,到达区域:10
出发时间：608.55,到达时间：623.49,到达区域: 5
出发时间：689.82,到达时间：701.84,到达区域: 8
出发时间：731.93,到达时间：736.58,到达区域: 7
出发时间：775.90,到达时间：788.47,到达区域: 4
出发时间：841.41,到达时间：845.60,到达区域: 8
出发时间：889.37,到达时间：902.78,到达区域: 9
出发时间：993.90,到达时间：997.98,到达区域:10
出发时间：1069.75,到达时间：1074.14,到达区域: 9
出发时间：1111.94,到达时间：1118.99,到达区域: 4
出发时间：1207.69,到达时间：1211.39,到达区域: 5
出发时间：1231.10,到达时间：1245.14,到达区域: 2
出发时间：1295.57,到达时间：1309.17,到达区域: 5
出发时间：1360.43,到达时间：1373.26,到达区域: 7
自行车序号:645,出发区域: 3
出发时间：472.43,到达时间：476.39,到达区域: 8
出发时间：492.07,到达时间：495.74,到达区域: 3
出发时间：592.25,到达时间：599.58,到达区域:10
出发时间：629.77,到达时间：642.10,到达区域: 6
出发时间：656.50,到达时间：661.17,到达区域: 8
出发时间：676.76,到达时间：688.70,到达区域: 1
出发时间：721.47,到达时间：731.97,到达区域: 2
自行车序号:646,出发区域: 4
出发时间：413.91,到达时间：420.52,到达区域: 9
出发时间：480.63,到达时间：495.12,到达区域: 3
出发时间：558.44,到达时间：571.06,到达区域: 4
出发时间：591.43,到达时间：595.47,到达区域: 5
出发时间：657.20,到达时间：671.79,到达区域:10
出发时间：757.01,到达时间：768.90,到达区域: 4
出发时间：815.59,到达时间：823.05,到达区域: 9
自行车序号:647,出发区域: 8
出发时间：452.13,到达时间：463.97,到达区域: 1
出发时间：478.42,到达时间：489.61,到达区域: 2
出发时间：566.50,到达时间：577.40,到达区域: 1
出发时间：659.95,到达时间：668.11,到达区域: 6
出发时间：767.34,到达时间：777.52,到达区域: 5
出发时间：827.29,到达时间：838.76,到达区域: 7
出发时间：863.10,到达时间：873.04,到达区域: 2
出发时间：899.99,到达时间：903.72,到达区域: 9
出发时间：932.73,到达时间：936.09,到达区域: 2
出发时间：960.85,到达时间：965.96,到达区域: 3
出发时间：1031.85,到达时间：1036.98,到达区域: 6
出发时间：1091.70,到达时间：1096.95,到达区域: 9
出发时间：1130.73,到达时间：1135.52,到达区域:10
出发时间：1182.28,到达时间：1197.23,到达区域: 7
自行车序号:648,出发区域: 3
出发时间：398.52,到达时间：413.86,到达区域: 9
出发时间：469.41,到达时间：473.61,到达区域:10
出发时间：484.00,到达时间：495.52,到达区域: 4
出发时间：579.55,到达时间：585.97,到达区域: 6
出发时间：645.92,到达时间：651.44,到达区域: 9
出发时间：664.97,到达时间：678.41,到达区域: 3
出发时间：691.41,到达时间：697.02,到达区域: 6
出发时间：729.59,到达时间：735.21,到达区域: 9
出发时间：765.62,到达时间：771.38,到达区域: 6
出发时间：803.37,到达时间：809.59,到达区域: 7
出发时间：908.45,到达时间：923.25,到达区域: 3
出发时间：985.55,到达时间：990.51,到达区域: 2
自行车序号:649,出发区域: 1
出发时间：373.79,到达时间：382.68,到达区域: 6
出发时间：478.94,到达时间：492.34,到达区域:10
出发时间：562.91,到达时间：567.41,到达区域: 9
出发时间：591.98,到达时间：596.42,到达区域:10
出发时间：603.57,到达时间：617.47,到达区域: 7
出发时间：656.82,到达时间：661.43,到达区域: 8
出发时间：689.22,到达时间：701.16,到达区域: 9
出发时间：743.25,到达时间：746.69,到达区域: 2
出发时间：781.88,到达时间：787.06,到达区域: 3
出发时间：832.91,到达时间：841.25,到达区域: 5
出发时间：865.72,到达时间：877.87,到达区域: 7
出发时间：930.13,到达时间：940.49,到达区域: 2
自行车序号:650,出发区域: 2
出发时间：446.62,到达时间：460.00,到达区域: 5
出发时间：522.35,到达时间：535.30,到达区域: 2
出发时间：595.83,到达时间：604.17,到达区域: 8
出发时间：651.01,到达时间：664.46,到达区域: 9
出发时间：690.35,到达时间：694.72,到达区域:10
自行车序号:651,出发区域: 6
出发时间：374.13,到达时间：380.78,到达区域: 7
出发时间：469.23,到达时间：473.75,到达区域: 8
出发时间：548.52,到达时间：553.25,到达区域: 7
出发时间：603.38,到达时间：610.02,到达区域: 6
出发时间：618.73,到达时间：625.98,到达区域: 4
出发时间：634.57,到达时间：638.81,到达区域: 8
自行车序号:652,出发区域: 3
出发时间：377.38,到达时间：392.47,到达区域: 7
出发时间：429.45,到达时间：440.94,到达区域: 1
出发时间：532.53,到达时间：541.20,到达区域:10
出发时间：556.85,到达时间：568.31,到达区域: 4
出发时间：577.76,到达时间：585.09,到达区域: 9
出发时间：684.16,到达时间：688.75,到达区域:10
出发时间：787.27,到达时间：800.98,到达区域: 6
出发时间：831.87,到达时间：841.51,到达区域: 1
出发时间：866.16,到达时间：880.75,到达区域: 3
出发时间：932.83,到达时间：946.57,到达区域: 9
出发时间：956.28,到达时间：961.12,到达区域:10
出发时间：981.46,到达时间：995.05,到达区域: 5
自行车序号:653,出发区域: 7
出发时间：365.71,到达时间：372.03,到达区域: 6
出发时间：442.76,到达时间：448.06,到达区域: 9
出发时间：497.89,到达时间：510.10,到达区域: 1
出发时间：555.47,到达时间：563.89,到达区域:10
出发时间：582.48,到达时间：590.99,到达区域: 1
出发时间：629.26,到达时间：637.37,到达区域:10
出发时间：710.33,到达时间：723.04,到达区域: 7
出发时间：803.60,到达时间：816.55,到达区域: 3
出发时间：852.04,到达时间：855.81,到达区域: 8
出发时间：876.86,到达时间：885.86,到达区域: 2
出发时间：938.88,到达时间：943.31,到达区域: 3
自行车序号:654,出发区域: 6
出发时间：467.11,到达时间：471.13,到达区域: 8
出发时间：480.10,到达时间：484.23,到达区域: 3
出发时间：509.94,到达时间：514.17,到达区域: 8
出发时间：592.35,到达时间：596.38,到达区域: 7
出发时间：668.68,到达时间：682.20,到达区域: 3
出发时间：737.11,到达时间：749.88,到达区域: 9
出发时间：821.40,到达时间：835.52,到达区域: 3
出发时间：856.66,到达时间：863.41,到达区域:10
自行车序号:655,出发区域: 2
出发时间：383.73,到达时间：387.46,到达区域: 9
出发时间：431.86,到达时间：436.20,到达区域:10
出发时间：450.56,到达时间：464.66,到达区域: 7
出发时间：553.06,到达时间：566.11,到达区域: 5
出发时间：655.03,到达时间：668.74,到达区域: 2
出发时间：767.30,到达时间：776.24,到达区域: 8
出发时间：861.76,到达时间：875.66,到达区域: 9
出发时间：892.62,到达时间：895.96,到达区域: 2
自行车序号:656,出发区域: 7
出发时间：393.83,到达时间：398.36,到达区域: 8
出发时间：460.40,到达时间：471.23,到达区域: 1
出发时间：488.23,到达时间：500.08,到达区域: 8
出发时间：575.94,到达时间：579.81,到达区域: 3
出发时间：662.29,到达时间：666.67,到达区域: 8
出发时间：691.05,到达时间：704.83,到达区域: 9
出发时间：753.49,到达时间：757.74,到达区域:10
出发时间：829.18,到达时间：835.98,到达区域: 3
出发时间：885.59,到达时间：889.82,到达区域: 8
出发时间：975.66,到达时间：980.07,到达区域: 3
出发时间：1056.85,到达时间：1064.43,到达区域:10
自行车序号:657,出发区域: 3
出发时间：454.67,到达时间：469.50,到达区域: 1
出发时间：534.30,到达时间：543.11,到达区域: 5
出发时间：618.68,到达时间：631.44,到达区域: 2
出发时间：656.76,到达时间：661.35,到达区域: 3
出发时间：703.78,到达时间：716.98,到达区域: 9
出发时间：799.65,到达时间：804.42,到达区域:10
出发时间：817.40,到达时间：829.00,到达区域: 4
出发时间：882.73,到达时间：886.40,到达区域: 5
出发时间：957.18,到达时间：964.45,到达区域: 1
出发时间：1055.96,到达时间：1064.81,到达区域: 5
出发时间：1159.71,到达时间：1174.55,到达区域: 9
出发时间：1207.97,到达时间：1211.64,到达区域: 2
出发时间：1260.24,到达时间：1264.74,到达区域: 3
出发时间：1334.40,到达时间：1341.99,到达区域:10
自行车序号:658,出发区域: 3
出发时间：394.69,到达时间：409.17,到达区域: 4
出发时间：432.13,到达时间：436.00,到达区域: 8
出发时间：485.98,到达时间：490.24,到达区域: 3
出发时间：498.54,到达时间：512.59,到达区域: 4
出发时间：607.07,到达时间：611.07,到达区域: 5
出发时间：665.68,到达时间：675.55,到达区域: 6
出发时间：774.59,到达时间：780.95,到达区域: 7
出发时间：788.95,到达时间：799.68,到达区域: 2
出发时间：809.42,到达时间：813.98,到达区域: 3
出发时间：873.23,到达时间：886.30,到达区域: 9
出发时间：899.73,到达时间：912.99,到达区域: 7
出发时间：954.37,到达时间：966.91,到达区域: 3
自行车序号:659,出发区域: 9
出发时间：370.26,到达时间：383.14,到达区域: 1
出发时间：435.40,到达时间：446.07,到达区域: 2
出发时间：495.48,到达时间：499.30,到达区域: 9
出发时间：552.04,到达时间：555.66,到达区域: 2
出发时间：597.88,到达时间：608.00,到达区域: 7
出发时间：661.29,到达时间：673.84,到达区域: 9
出发时间：772.57,到达时间：777.34,到达区域:10
出发时间：802.75,到达时间：817.11,到达区域: 5
出发时间：893.68,到达时间：901.79,到达区域: 3
出发时间：932.47,到达时间：946.20,到达区域: 9
出发时间：1041.62,到达时间：1056.56,到达区域: 3
自行车序号:660,出发区域: 4
出发时间：476.46,到达时间：487.34,到达区域: 7
出发时间：539.30,到达时间：545.64,到达区域: 6
出发时间：634.70,到达时间：645.33,到达区域: 5
出发时间：673.46,到达时间：683.72,到达区域: 8
出发时间：779.67,到达时间：783.28,到达区域:10
出发时间：872.59,到达时间：879.43,到达区域: 3
出发时间：889.08,到达时间：903.12,到达区域: 7
